180.31, 245.398, 274.791, 286.593, 90.184, 179.794, -40.0, 5544.0, 3634.0, 253.0, 25.0, 67.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.31, 245.398, 274.791, 286.593, 90.184, 179.794, -49.0, 5548.0, 3656.0, 251.0, 29.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.253, 245.341, 274.733, 286.593, 90.184, 179.794, -4.0, 5360.0, 3670.0, 244.0, 27.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.253, 245.111, 274.733, 286.593, 90.184, 179.794, 18.0, 5443.0, 3697.0, 240.0, 29.0, 87.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.253, 244.768, 274.733, 286.593, 90.184, 179.794, 32.0, 5571.0, 3679.0, 238.0, 29.0, 85.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.195, 244.309, 274.676, 286.593, 90.184, 179.794, -31.0, 5315.0, 3659.0, 242.0, 22.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.138, 243.622, 274.619, 286.593, 90.184, 179.794, -49.0, 5420.0, 3585.0, 240.0, 29.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.081, 242.418, 274.561, 286.593, 90.184, 179.794, 87.0, 5269.0, 3455.0, 231.0, 31.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 235.085, 271.697, 286.593, 90.184, 179.794, -31.0, 5676.0, 3020.0, 168.0, 29.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 233.194, 268.316, 286.593, 90.184, 179.794, -22.0, 5823.0, 2827.0, 159.0, 47.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 232.621, 266.253, 286.593, 90.184, 179.794, -59.0, 5804.0, 2755.0, 139.0, 34.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 232.048, 264.076, 286.593, 90.184, 179.794, -26.0, 5754.0, 2650.0, 128.0, 34.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 231.704, 262.644, 286.593, 90.184, 179.794, -45.0, 5498.0, 2428.0, 114.0, 27.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 231.303, 260.925, 286.593, 90.184, 179.794, -81.0, 5649.0, 2370.0, 114.0, 34.0, 67.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
180.023, 230.902, 259.263, 286.593, 90.184, 179.794, -173.0, 5484.0, 2390.0, 87.0, 36.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.966, 230.501, 257.602, 286.593, 90.184, 179.794, -86.0, 5475.0, 2143.0, 83.0, 29.0, 85.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.909, 230.043, 256.055, 286.593, 90.184, 179.794, 96.0, 5292.0, 2139.0, 63.0, 31.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.851, 229.641, 254.622, 286.593, 90.184, 179.794, 73.0, 5319.0, 2130.0, 61.0, 31.0, 85.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.794, 229.298, 253.534, 286.593, 90.184, 179.794, 73.0, 5214.0, 1950.0, 45.0, 36.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.794, 228.897, 252.904, 286.593, 90.184, 179.794, 27.0, 5278.0, 1722.0, 34.0, 22.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.794, 228.496, 252.56, 286.593, 90.184, 179.794, 60.0, 5177.0, 1982.0, 31.0, 34.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.622, 227.006, 252.846, 286.593, 90.184, 179.794, 9.0, 5328.0, 1856.0, 25.0, 29.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 226.032, 253.763, 286.593, 90.184, 179.794, 73.0, 5191.0, 1908.0, 22.0, 25.0, 83.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 225.745, 254.164, 286.593, 90.184, 179.794, 110.0, 5447.0, 1834.0, 16.0, 22.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 225.344, 254.68, 286.593, 90.184, 179.794, 105.0, 5690.0, 1995.0, 25.0, 20.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 225.001, 255.138, 286.593, 90.184, 179.794, 96.0, 5562.0, 1986.0, 25.0, 31.0, 58.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 223.454, 256.857, 286.593, 90.184, 179.794, 87.0, 5589.0, 1977.0, 31.0, 25.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 222.995, 257.373, 286.593, 90.184, 179.794, 124.0, 5228.0, 1932.0, 25.0, 22.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 222.365, 257.888, 286.593, 90.184, 179.794, 101.0, 5379.0, 1789.0, 31.0, 36.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 221.735, 258.347, 286.593, 90.184, 179.794, 105.0, 5424.0, 1845.0, 27.0, 38.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 220.99, 258.805, 286.593, 90.184, 179.794, 92.0, 5795.0, 1973.0, 27.0, 36.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 219.443, 259.493, 286.593, 90.184, 179.794, 92.0, 5695.0, 1744.0, 20.0, 29.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 218.469, 259.607, 286.593, 90.184, 179.794, 101.0, 5887.0, 1675.0, 20.0, 29.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 217.609, 259.722, 286.593, 90.184, 179.794, 105.0, 5704.0, 1711.0, 7.0, 34.0, 54.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 216.693, 259.722, 286.593, 90.184, 179.794, 78.0, 5585.0, 1711.0, 2.0, 31.0, 67.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 216.005, 259.779, 286.593, 90.184, 179.794, 96.0, 5548.0, 1704.0, -3.0, 27.0, 58.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 215.489, 259.779, 286.593, 90.184, 179.794, 110.0, 5942.0, 1645.0, -3.0, 38.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 215.146, 259.836, 286.593, 90.184, 179.794, 82.0, 5557.0, 1607.0, -10.0, 31.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.916, 259.836, 286.593, 90.184, 179.794, 87.0, 5942.0, 1576.0, -8.0, 29.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.836, 286.593, 90.184, 179.794, 78.0, 6198.0, 1554.0, -12.0, 34.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.894, 286.593, 90.184, 179.794, 101.0, 6107.0, 1417.0, -8.0, 25.0, 79.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 78.0, 6139.0, 1383.0, -6.0, 25.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 96.0, 6120.0, 1410.0, -8.0, 31.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 124.0, 6134.0, 1408.0, -10.0, 18.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 114.0, 6134.0, 1388.0, -3.0, 34.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 78.0, 6129.0, 1410.0, -6.0, 29.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 82.0, 6143.0, 1408.0, -12.0, 38.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 82.0, 6157.0, 1399.0, -6.0, 36.0, 67.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 82.0, 6088.0, 1397.0, -8.0, 34.0, 87.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 259.951, 286.593, 90.184, 179.794, 105.0, 6129.0, 1390.0, -10.0, 36.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 260.008, 286.593, 90.184, 179.794, 92.0, 6148.0, 1329.0, -15.0, 29.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 260.066, 286.593, 90.184, 179.794, 101.0, 6139.0, 1441.0, -3.0, 22.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 214.745, 260.18, 286.593, 90.184, 179.794, 60.0, 6033.0, 1419.0, -6.0, 29.0, 63.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 214.859, 260.639, 286.593, 90.184, 179.794, 64.0, 5814.0, 1533.0, -8.0, 25.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 215.031, 261.211, 286.593, 90.184, 179.794, 92.0, 5534.0, 1657.0, -10.0, 31.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 215.26, 262.014, 286.593, 90.184, 179.794, 105.0, 5841.0, 1527.0, -1.0, 25.0, 83.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 215.547, 262.93, 286.593, 90.184, 179.794, 78.0, 5873.0, 1787.0, 0.0, 27.0, 56.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 216.693, 265.337, 286.593, 90.184, 179.794, 92.0, 6253.0, 2036.0, 18.0, 40.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 217.495, 266.769, 286.593, 90.184, 179.794, 50.0, 6258.0, 1991.0, 34.0, 38.0, 63.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 218.354, 268.202, 286.593, 90.184, 179.794, 46.0, 6248.0, 2327.0, 45.0, 27.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 219.5, 269.863, 286.593, 90.184, 179.794, 87.0, 6377.0, 2233.0, 63.0, 27.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 220.245, 270.837, 286.593, 90.184, 179.794, 73.0, 6459.0, 2448.0, 79.0, 29.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 221.334, 272.27, 286.593, 90.184, 179.794, 110.0, 6093.0, 2565.0, 99.0, 31.0, 92.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 222.193, 273.244, 286.593, 90.184, 179.794, 78.0, 6139.0, 2728.0, 108.0, 40.0, 87.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 223.167, 274.332, 286.593, 90.184, 179.794, 64.0, 6578.0, 2782.0, 108.0, 34.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 224.198, 275.421, 286.593, 90.184, 179.794, 78.0, 6120.0, 2825.0, 135.0, 29.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 225.23, 276.452, 286.593, 90.184, 179.794, 101.0, 6427.0, 3004.0, 135.0, 29.0, 79.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 226.204, 277.426, 286.593, 90.184, 179.794, 114.0, 6528.0, 3040.0, 146.0, 36.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 227.235, 278.286, 286.593, 90.184, 179.794, 105.0, 6267.0, 3078.0, 164.0, 22.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 228.037, 278.973, 286.593, 90.184, 179.794, 87.0, 6404.0, 3024.0, 182.0, 31.0, 79.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 229.412, 279.947, 286.593, 90.184, 179.794, 92.0, 6441.0, 3325.0, 191.0, 29.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 230.902, 281.036, 286.593, 90.184, 179.794, 73.0, 6335.0, 3327.0, 188.0, 34.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 232.048, 281.895, 286.593, 90.184, 179.794, 73.0, 6084.0, 3399.0, 193.0, 29.0, 92.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 233.022, 282.64, 286.593, 90.184, 179.794, 105.0, 6157.0, 3387.0, 206.0, 29.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 233.824, 283.27, 286.593, 90.184, 179.794, 87.0, 6354.0, 3439.0, 206.0, 29.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 235.027, 284.416, 286.593, 90.184, 179.794, 78.0, 5965.0, 3587.0, 218.0, 25.0, 63.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 236.173, 285.677, 286.593, 90.184, 179.794, 92.0, 6065.0, 3735.0, 233.0, 29.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 236.861, 286.536, 286.593, 90.184, 179.794, 73.0, 6029.0, 3677.0, 240.0, 31.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 237.663, 287.568, 286.593, 90.184, 179.794, 82.0, 5942.0, 3786.0, 238.0, 25.0, 87.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 238.522, 288.713, 286.593, 90.184, 179.794, 105.0, 5946.0, 3798.0, 262.0, 31.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 239.324, 289.859, 286.593, 90.184, 179.794, 60.0, 5782.0, 3874.0, 251.0, 27.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 240.184, 291.063, 286.593, 90.184, 179.794, 87.0, 6047.0, 3894.0, 269.0, 34.0, 79.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 240.986, 292.38, 286.593, 90.184, 179.794, 96.0, 5992.0, 3914.0, 271.0, 29.0, 90.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 241.674, 293.469, 286.593, 90.184, 179.794, 55.0, 5791.0, 3748.0, 280.0, 43.0, 90.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 244.882, 299.199, 286.593, 90.184, 179.794, 82.0, 5113.0, 3905.0, 298.0, 29.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 249.695, 307.392, 286.593, 90.184, 179.794, 92.0, 4491.0, 3679.0, 307.0, 36.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 258.977, 311.173, 286.593, 90.184, 179.794, 87.0, 3740.0, 3425.0, 301.0, 36.0, 83.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.565, 259.779, 311.173, 286.593, 90.184, 179.794, 82.0, 3703.0, 3399.0, 289.0, 18.0, 72.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.565, 260.524, 311.173, 286.593, 90.184, 179.794, 92.0, 3516.0, 3367.0, 296.0, 29.0, 76.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.565, 261.211, 311.173, 286.593, 90.184, 179.794, 78.0, 3227.0, 3374.0, 303.0, 36.0, 79.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.565, 261.956, 311.173, 286.593, 90.184, 179.794, 92.0, 3273.0, 3367.0, 294.0, 27.0, 76.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.565, 262.472, 311.173, 286.593, 90.184, 179.794, 78.0, 3593.0, 3345.0, 296.0, 27.0, 72.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.565, 264.42, 310.887, 286.593, 90.184, 179.794, 60.0, 3314.0, 3089.0, 294.0, 29.0, 76.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.508, 264.821, 309.455, 286.593, 90.184, 179.794, 73.0, 3108.0, 3262.0, 280.0, 29.0, 94.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.508, 264.821, 308.71, 286.593, 90.184, 179.794, 96.0, 3136.0, 3006.0, 274.0, 29.0, 87.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.508, 264.821, 307.22, 286.593, 90.184, 179.794, 37.0, 3255.0, 3141.0, 294.0, 43.0, 74.0, 28.0, 27.0, 28.0, 31.0, 32.0, 34.0
179.508, 264.821, 305.501, 286.593, 90.184, 179.794, 60.0, 3333.0, 3356.0, 298.0, 34.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 264.878, 297.251, 286.593, 90.184, 179.794, 82.0, 3264.0, 3594.0, 303.0, 20.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 291.12, 286.593, 90.184, 179.794, 96.0, 3273.0, 3672.0, 301.0, 31.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 264.936, 287.453, 286.593, 90.184, 179.794, 124.0, 3401.0, 3531.0, 296.0, 45.0, 63.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 285.562, 286.593, 90.184, 179.794, 82.0, 3383.0, 3786.0, 296.0, 29.0, 90.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 284.13, 286.593, 90.184, 179.794, 73.0, 3433.0, 3791.0, 296.0, 22.0, 58.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 264.936, 282.697, 286.593, 90.184, 179.794, 92.0, 3406.0, 3798.0, 307.0, 27.0, 67.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 281.208, 286.593, 90.184, 179.794, 73.0, 3442.0, 3804.0, 301.0, 22.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 280.119, 286.593, 90.184, 179.794, 110.0, 3415.0, 3733.0, 296.0, 29.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 279.202, 286.593, 90.184, 179.794, 110.0, 3401.0, 3789.0, 287.0, 29.0, 87.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 278.4, 286.593, 90.184, 179.794, 64.0, 3401.0, 3865.0, 312.0, 27.0, 65.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 277.827, 286.593, 90.184, 179.794, 55.0, 3383.0, 3820.0, 301.0, 31.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.936, 277.483, 286.593, 90.184, 179.794, 87.0, 3424.0, 3894.0, 316.0, 25.0, 63.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 264.993, 277.483, 286.593, 90.184, 179.794, 87.0, 3410.0, 3883.0, 294.0, 34.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 265.222, 277.541, 286.593, 90.184, 179.794, 64.0, 3474.0, 3899.0, 321.0, 31.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 265.623, 277.541, 286.593, 90.184, 179.794, 92.0, 3392.0, 3932.0, 298.0, 40.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 266.082, 277.541, 286.593, 90.184, 179.794, 73.0, 3685.0, 3968.0, 305.0, 25.0, 76.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 270.493, 277.598, 286.593, 90.184, 179.794, 64.0, 2847.0, 3782.0, 307.0, 29.0, 72.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 273.415, 277.713, 286.593, 90.184, 179.794, 69.0, 2568.0, 3739.0, 298.0, 43.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 274.16, 277.713, 286.593, 90.184, 179.794, 92.0, 2710.0, 3744.0, 301.0, 20.0, 79.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 274.905, 277.713, 286.593, 90.184, 179.794, 101.0, 2499.0, 3724.0, 305.0, 25.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 275.593, 277.713, 286.593, 90.184, 179.794, 64.0, 2321.0, 3728.0, 314.0, 20.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 276.051, 277.713, 286.593, 90.184, 179.794, 60.0, 2545.0, 3712.0, 298.0, 31.0, 85.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 276.739, 277.655, 286.593, 90.184, 179.794, 78.0, 2751.0, 3724.0, 316.0, 36.0, 63.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 277.14, 277.655, 286.593, 90.184, 179.794, 69.0, 2380.0, 3733.0, 316.0, 36.0, 56.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 277.312, 277.655, 286.593, 90.184, 179.794, 101.0, 2408.0, 3795.0, 312.0, 29.0, 87.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 277.312, 277.541, 286.593, 90.184, 179.794, 101.0, 2531.0, 3874.0, 298.0, 29.0, 70.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 277.312, 277.254, 286.593, 90.184, 179.794, 110.0, 2449.0, 3715.0, 301.0, 27.0, 61.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 277.254, 276.739, 286.593, 90.184, 179.794, 92.0, 2303.0, 3755.0, 307.0, 29.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.565, 277.082, 275.822, 286.593, 90.184, 179.794, 64.0, 2316.0, 3591.0, 303.0, 27.0, 74.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
179.508, 276.853, 274.676, 286.593, 90.184, 179.794, 92.0, 2792.0, 3715.0, 298.0, 29.0, 81.0, 28.0, 27.0, 29.0, 31.0, 32.0, 34.0
